time_s,p_cmd_x,p_cmd_y,p_cmd_z,v_cmd_x,v_cmd_y,v_cmd_z,a_cmd_x,a_cmd_y,a_cmd_z,yaw_cmd,omega_cmd_x,omega_cmd_y,omega_cmd_z
0.5999999642372131,0.10743537545204163,0.05107518658041954,1.4916446208953857,-1.4176498651504517,0.19009962677955627,0.8621543645858765,-3.4630000591278076,-0.291506826877594,2.264389991760254,0.0,0.0,0.0,0.0
0.6100000143051147,0.09309720993041992,0.05295164883136749,1.500370979309082,-1.448836088180542,0.1841972917318344,0.8822813630104065,-2.7742409706115723,-0.8889598250389099,1.7610116004943848,0.0,0.0,0.0,0.0
0.6200000047683716,0.07848161458969116,0.05473921820521355,1.5092734098434448,-1.4731347560882568,0.17232048511505127,0.8973746299743652,-2.085495710372925,-1.486400842666626,1.2576429843902588,0.0,0.0,0.0,0.0
0.6299999952316284,0.06365747004747391,0.05637814477086067,1.5183017253875732,-1.4905459880828857,0.15446922183036804,0.9074342250823975,-1.3967403173446655,-2.0838515758514404,0.7542711496353149,0.0,0.0,0.0,0.0
0.6399999856948853,0.04868430271744728,0.057814691215753555,1.5274218320846558,-1.5038748979568481,0.1324446201324463,0.9174092411994934,-1.2690314054489136,-2.3210692405700684,1.2407279014587402,0.0,0.0,0.0,0.0
0.6499999761581421,0.03358422964811325,0.05901912972331047,1.5366660356521606,-1.5159265995025635,0.10804782062768936,0.9322488307952881,-1.1413209438323975,-2.558290481567383,1.7271912097930908,0.0,0.0,0.0,0.0
0.6599999666213989,0.018370024859905243,0.05996774137020111,1.5460829734802246,-1.5267012119293213,0.08127881586551666,0.9519530534744263,-1.0136111974716187,-2.7955098152160645,2.213651418685913,0.0,0.0,0.0,0.0
0.6699999570846558,0.0030544614419341087,0.06063679978251457,1.555721402168274,-1.5361987352371216,0.05213761329650879,0.976521909236908,-0.8859007358551025,-3.0327308177948,2.7001147270202637,0.0,0.0,0.0,0.0
0.6800000071525574,-0.012349692173302174,0.06100258603692055,1.5656297206878662,-1.5444191694259644,0.020624198019504547,1.0059553384780884,-0.7581901550292969,-3.269951820373535,3.1865782737731934,0.0,0.0,0.0,0.0
0.6899999976158142,-0.027829665690660477,0.06104137748479843,1.5758566856384277,-1.5513625144958496,-0.013261426240205765,1.0402534008026123,-0.630479633808136,-3.5071730613708496,3.673041343688965,0.0,0.0,0.0,0.0
0.699999988079071,-0.043372686952352524,0.06072945147752762,1.5864509344100952,-1.5570287704467773,-0.04951925203204155,1.0794161558151245,-0.502769947052002,-3.7443923950195312,4.159501552581787,0.0,0.0,0.0,0.0
